original_zone,predicted_zone,n,method,method_label,rank_cutoff
16,30,55,rf_var,Plain RF,1
16,31,62752,rf_var,Plain RF,1
16,32,542,rf_var,Plain RF,1
16,33,318,rf_var,Plain RF,1
16,34,484,rf_var,Plain RF,1
16,35,9,rf_var,Plain RF,1
16,36,379,rf_var,Plain RF,1
16,37,11,rf_var,Plain RF,1
16,38,9,rf_var,Plain RF,1
16,39,2973,rf_var,Plain RF,1
16,40,73,rf_var,Plain RF,1
16,41,11,rf_var,Plain RF,1
16,42,7287,rf_var,Plain RF,1
16,43,13015,rf_var,Plain RF,1
16,44,65,rf_var,Plain RF,1
16,45,23055,rf_var,Plain RF,1
16,46,44612,rf_var,Plain RF,1
16,47,44,rf_var,Plain RF,1
16,48,22,rf_var,Plain RF,1
16,49,260,rf_var,Plain RF,1
16,50,157,rf_var,Plain RF,1
16,52,10,rf_var,Plain RF,1
16,53,12,rf_var,Plain RF,1
16,54,10,rf_var,Plain RF,1
16,55,3,rf_var,Plain RF,1
17,2,53,rf_var,Plain RF,1
17,3,1,rf_var,Plain RF,1
17,4,9,rf_var,Plain RF,1
17,5,12,rf_var,Plain RF,1
17,6,2,rf_var,Plain RF,1
17,7,1,rf_var,Plain RF,1
17,9,1,rf_var,Plain RF,1
17,12,2,rf_var,Plain RF,1
17,14,2,rf_var,Plain RF,1
17,15,1,rf_var,Plain RF,1
17,16,2,rf_var,Plain RF,1
17,17,1510,rf_var,Plain RF,1
17,19,1,rf_var,Plain RF,1
17,20,1,rf_var,Plain RF,1
17,21,2,rf_var,Plain RF,1
17,23,3,rf_var,Plain RF,1
17,24,1,rf_var,Plain RF,1
17,25,1,rf_var,Plain RF,1
17,26,1,rf_var,Plain RF,1
17,28,1,rf_var,Plain RF,1
17,30,2,rf_var,Plain RF,1
17,31,1,rf_var,Plain RF,1
17,33,1,rf_var,Plain RF,1
17,34,2,rf_var,Plain RF,1
17,35,1,rf_var,Plain RF,1
17,37,1,rf_var,Plain RF,1
17,38,1,rf_var,Plain RF,1
17,39,1,rf_var,Plain RF,1
17,40,3,rf_var,Plain RF,1
17,41,2,rf_var,Plain RF,1
17,42,1,rf_var,Plain RF,1
17,44,1,rf_var,Plain RF,1
17,45,1,rf_var,Plain RF,1
17,46,3,rf_var,Plain RF,1
17,47,1,rf_var,Plain RF,1
17,48,1,rf_var,Plain RF,1
17,50,3,rf_var,Plain RF,1
17,52,3,rf_var,Plain RF,1
17,53,1,rf_var,Plain RF,1
17,54,2,rf_var,Plain RF,1
17,55,2,rf_var,Plain RF,1
18,1,2004,rf_var,Plain RF,1
18,2,723,rf_var,Plain RF,1
18,3,121,rf_var,Plain RF,1
18,4,139,rf_var,Plain RF,1
18,5,1064,rf_var,Plain RF,1
18,7,256,rf_var,Plain RF,1
18,10,6540,rf_var,Plain RF,1
18,11,203,rf_var,Plain RF,1
18,13,2735,rf_var,Plain RF,1
18,15,3,rf_var,Plain RF,1
18,16,23199,rf_var,Plain RF,1
18,17,117,rf_var,Plain RF,1
18,18,47734,rf_var,Plain RF,1
18,19,2,rf_var,Plain RF,1
18,20,1463,rf_var,Plain RF,1
18,21,5,rf_var,Plain RF,1
18,22,487,rf_var,Plain RF,1
18,23,14,rf_var,Plain RF,1
18,24,226,rf_var,Plain RF,1
18,25,1449,rf_var,Plain RF,1
18,26,44,rf_var,Plain RF,1
18,28,480,rf_var,Plain RF,1
18,30,12,rf_var,Plain RF,1
18,31,2988,rf_var,Plain RF,1
18,32,35,rf_var,Plain RF,1
18,33,246,rf_var,Plain RF,1
18,34,500,rf_var,Plain RF,1
18,36,521,rf_var,Plain RF,1
18,37,13,rf_var,Plain RF,1
18,39,5127,rf_var,Plain RF,1
18,41,4,rf_var,Plain RF,1
18,42,1281,rf_var,Plain RF,1
18,43,667,rf_var,Plain RF,1
18,44,272,rf_var,Plain RF,1
18,45,2190,rf_var,Plain RF,1
18,46,9824,rf_var,Plain RF,1
18,47,9,rf_var,Plain RF,1
18,49,52,rf_var,Plain RF,1
18,50,214,rf_var,Plain RF,1
18,55,1,rf_var,Plain RF,1
19,1,68,rf_var,Plain RF,1
19,2,24,rf_var,Plain RF,1
19,3,40,rf_var,Plain RF,1
19,4,48,rf_var,Plain RF,1
19,5,32,rf_var,Plain RF,1
19,6,29,rf_var,Plain RF,1
19,7,211,rf_var,Plain RF,1
19,9,11,rf_var,Plain RF,1
19,10,425,rf_var,Plain RF,1
19,11,24,rf_var,Plain RF,1
19,12,62,rf_var,Plain RF,1
19,13,284,rf_var,Plain RF,1
19,14,4168,rf_var,Plain RF,1
19,15,18683,rf_var,Plain RF,1
19,16,3870,rf_var,Plain RF,1
19,17,19,rf_var,Plain RF,1
19,18,460,rf_var,Plain RF,1
19,19,531966,rf_var,Plain RF,1
19,20,38550,rf_var,Plain RF,1
19,21,26,rf_var,Plain RF,1
19,22,4010,rf_var,Plain RF,1
19,23,35051,rf_var,Plain RF,1
19,24,19314,rf_var,Plain RF,1
19,25,920,rf_var,Plain RF,1
19,26,16,rf_var,Plain RF,1
19,27,807,rf_var,Plain RF,1
19,28,121,rf_var,Plain RF,1
19,29,3360,rf_var,Plain RF,1
19,30,10,rf_var,Plain RF,1
19,31,6940,rf_var,Plain RF,1
19,32,2795,rf_var,Plain RF,1
19,33,126,rf_var,Plain RF,1
19,34,25,rf_var,Plain RF,1
19,35,88,rf_var,Plain RF,1
19,36,25,rf_var,Plain RF,1
19,37,49,rf_var,Plain RF,1
19,38,13205,rf_var,Plain RF,1
19,39,15,rf_var,Plain RF,1
19,40,14,rf_var,Plain RF,1
19,41,25,rf_var,Plain RF,1
19,42,3024,rf_var,Plain RF,1
19,43,532,rf_var,Plain RF,1
19,44,13,rf_var,Plain RF,1
19,45,1074,rf_var,Plain RF,1
19,46,611,rf_var,Plain RF,1
19,47,14,rf_var,Plain RF,1
19,48,21,rf_var,Plain RF,1
19,49,15,rf_var,Plain RF,1
19,50,33,rf_var,Plain RF,1
19,52,32,rf_var,Plain RF,1
19,53,29,rf_var,Plain RF,1
19,54,29,rf_var,Plain RF,1
19,55,13,rf_var,Plain RF,1
20,1,294,rf_var,Plain RF,1
20,2,82,rf_var,Plain RF,1
20,3,18,rf_var,Plain RF,1
20,4,54,rf_var,Plain RF,1
20,5,221,rf_var,Plain RF,1
20,6,35,rf_var,Plain RF,1
20,7,35,rf_var,Plain RF,1
20,9,23,rf_var,Plain RF,1
20,10,2596,rf_var,Plain RF,1
20,11,35,rf_var,Plain RF,1
20,12,19,rf_var,Plain RF,1
20,13,499,rf_var,Plain RF,1
20,14,38,rf_var,Plain RF,1
20,15,58,rf_var,Plain RF,1
20,16,51083,rf_var,Plain RF,1
20,17,1183,rf_var,Plain RF,1
20,18,2428,rf_var,Plain RF,1
20,19,457,rf_var,Plain RF,1
20,20,225925,rf_var,Plain RF,1
20,21,35,rf_var,Plain RF,1
20,22,11326,rf_var,Plain RF,1
20,23,21,rf_var,Plain RF,1
20,24,619,rf_var,Plain RF,1
20,25,1238,rf_var,Plain RF,1
20,26,16,rf_var,Plain RF,1
20,27,40,rf_var,Plain RF,1
20,28,112,rf_var,Plain RF,1
20,29,35,rf_var,Plain RF,1
20,30,36,rf_var,Plain RF,1
20,31,29787,rf_var,Plain RF,1
20,32,65,rf_var,Plain RF,1
20,33,66,rf_var,Plain RF,1
20,34,106,rf_var,Plain RF,1
20,35,27,rf_var,Plain RF,1
20,36,34,rf_var,Plain RF,1
20,37,30,rf_var,Plain RF,1
20,38,31,rf_var,Plain RF,1
20,39,218,rf_var,Plain RF,1
20,40,61,rf_var,Plain RF,1
20,41,38,rf_var,Plain RF,1
20,42,35185,rf_var,Plain RF,1
20,43,211,rf_var,Plain RF,1
20,44,53,rf_var,Plain RF,1
20,45,5790,rf_var,Plain RF,1
20,46,9438,rf_var,Plain RF,1
20,47,18,rf_var,Plain RF,1
20,48,56,rf_var,Plain RF,1
20,49,18,rf_var,Plain RF,1
20,50,47,rf_var,Plain RF,1
20,52,43,rf_var,Plain RF,1
20,53,26,rf_var,Plain RF,1
20,54,32,rf_var,Plain RF,1
20,55,24,rf_var,Plain RF,1
21,1,188,rf_var,Plain RF,1
21,2,76,rf_var,Plain RF,1
21,3,318,rf_var,Plain RF,1
21,4,148,rf_var,Plain RF,1
21,5,668,rf_var,Plain RF,1
21,6,88,rf_var,Plain RF,1
21,7,272,rf_var,Plain RF,1
21,9,125,rf_var,Plain RF,1
21,10,203,rf_var,Plain RF,1
21,11,9,rf_var,Plain RF,1
21,12,25,rf_var,Plain RF,1
21,13,14,rf_var,Plain RF,1
21,14,20,rf_var,Plain RF,1
21,15,15,rf_var,Plain RF,1
21,16,35,rf_var,Plain RF,1
21,17,29,rf_var,Plain RF,1
21,18,21,rf_var,Plain RF,1
21,19,27,rf_var,Plain RF,1
21,20,34,rf_var,Plain RF,1
21,21,382320,rf_var,Plain RF,1
21,22,32,rf_var,Plain RF,1
21,23,27,rf_var,Plain RF,1
21,24,18,rf_var,Plain RF,1
21,25,23,rf_var,Plain RF,1
21,26,12479,rf_var,Plain RF,1
21,27,10,rf_var,Plain RF,1
21,28,2576,rf_var,Plain RF,1
21,29,20,rf_var,Plain RF,1
21,30,62467,rf_var,Plain RF,1
21,31,32,rf_var,Plain RF,1
21,32,19,rf_var,Plain RF,1
21,33,23,rf_var,Plain RF,1
21,34,588,rf_var,Plain RF,1
21,35,29,rf_var,Plain RF,1
21,36,13062,rf_var,Plain RF,1
21,37,463,rf_var,Plain RF,1
21,38,28,rf_var,Plain RF,1
21,39,481,rf_var,Plain RF,1
21,40,41170,rf_var,Plain RF,1
21,41,440,rf_var,Plain RF,1
21,42,34,rf_var,Plain RF,1
21,43,32,rf_var,Plain RF,1
21,44,33399,rf_var,Plain RF,1
21,45,43,rf_var,Plain RF,1
21,46,125,rf_var,Plain RF,1
21,47,9978,rf_var,Plain RF,1
21,48,6183,rf_var,Plain RF,1
21,49,14078,rf_var,Plain RF,1
21,50,1124,rf_var,Plain RF,1
21,52,2100,rf_var,Plain RF,1
21,53,11469,rf_var,Plain RF,1
21,54,578,rf_var,Plain RF,1
21,55,1445,rf_var,Plain RF,1
22,1,2,rf_var,Plain RF,1
22,2,29,rf_var,Plain RF,1
22,3,381,rf_var,Plain RF,1
22,4,22,rf_var,Plain RF,1
22,5,558,rf_var,Plain RF,1
22,6,11,rf_var,Plain RF,1
22,7,2,rf_var,Plain RF,1
22,10,2,rf_var,Plain RF,1
22,11,1,rf_var,Plain RF,1
22,12,480,rf_var,Plain RF,1
22,13,74,rf_var,Plain RF,1
22,16,3352,rf_var,Plain RF,1
22,17,43,rf_var,Plain RF,1
22,18,92,rf_var,Plain RF,1
22,19,450,rf_var,Plain RF,1
22,20,1732,rf_var,Plain RF,1
22,21,1,rf_var,Plain RF,1
22,22,30461,rf_var,Plain RF,1
22,23,72,rf_var,Plain RF,1
22,24,199,rf_var,Plain RF,1
22,25,315,rf_var,Plain RF,1
22,26,1,rf_var,Plain RF,1
22,27,243,rf_var,Plain RF,1
22,28,2,rf_var,Plain RF,1
22,31,1731,rf_var,Plain RF,1
22,32,50,rf_var,Plain RF,1
22,34,1,rf_var,Plain RF,1
22,35,1,rf_var,Plain RF,1
22,37,2,rf_var,Plain RF,1
22,38,1,rf_var,Plain RF,1
22,40,1,rf_var,Plain RF,1
22,41,1,rf_var,Plain RF,1
22,42,1597,rf_var,Plain RF,1
22,43,8,rf_var,Plain RF,1
22,44,5,rf_var,Plain RF,1
22,45,29,rf_var,Plain RF,1
22,48,1,rf_var,Plain RF,1
22,50,1,rf_var,Plain RF,1
22,53,2,rf_var,Plain RF,1
22,54,1,rf_var,Plain RF,1
22,55,23,rf_var,Plain RF,1
23,1,2,rf_var,Plain RF,1
23,2,4,rf_var,Plain RF,1
23,3,1,rf_var,Plain RF,1
23,4,136,rf_var,Plain RF,1
23,5,5,rf_var,Plain RF,1
23,6,55,rf_var,Plain RF,1
23,7,877,rf_var,Plain RF,1
23,9,1,rf_var,Plain RF,1
23,10,2,rf_var,Plain RF,1
23,12,91,rf_var,Plain RF,1
23,13,1181,rf_var,Plain RF,1
23,14,6817,rf_var,Plain RF,1
23,15,17453,rf_var,Plain RF,1
23,16,80,rf_var,Plain RF,1
23,17,8,rf_var,Plain RF,1
23,18,1274,rf_var,Plain RF,1
23,19,20718,rf_var,Plain RF,1
23,20,383,rf_var,Plain RF,1
23,21,2,rf_var,Plain RF,1
23,22,93,rf_var,Plain RF,1
23,23,187728,rf_var,Plain RF,1
23,24,49216,rf_var,Plain RF,1
23,25,1734,rf_var,Plain RF,1
23,26,1,rf_var,Plain RF,1
23,27,547,rf_var,Plain RF,1
23,28,223,rf_var,Plain RF,1
23,29,13010,rf_var,Plain RF,1
23,30,1,rf_var,Plain RF,1
23,31,1437,rf_var,Plain RF,1
23,32,7396,rf_var,Plain RF,1
23,33,1871,rf_var,Plain RF,1
23,34,2,rf_var,Plain RF,1
23,35,9903,rf_var,Plain RF,1
23,36,3,rf_var,Plain RF,1
23,37,2,rf_var,Plain RF,1
23,38,3809,rf_var,Plain RF,1
23,39,1,rf_var,Plain RF,1
23,40,54,rf_var,Plain RF,1
23,41,7,rf_var,Plain RF,1
23,42,576,rf_var,Plain RF,1
23,43,46,rf_var,Plain RF,1
23,44,4,rf_var,Plain RF,1
23,45,10,rf_var,Plain RF,1
23,46,2,rf_var,Plain RF,1
23,47,2,rf_var,Plain RF,1
23,48,2,rf_var,Plain RF,1
23,49,14,rf_var,Plain RF,1
23,50,3,rf_var,Plain RF,1
23,52,15,rf_var,Plain RF,1
23,54,1,rf_var,Plain RF,1
23,55,3,rf_var,Plain RF,1
24,1,64,rf_var,Plain RF,1
24,2,49,rf_var,Plain RF,1
24,3,126,rf_var,Plain RF,1
24,4,107,rf_var,Plain RF,1
24,5,584,rf_var,Plain RF,1
24,6,151,rf_var,Plain RF,1
24,7,988,rf_var,Plain RF,1
24,9,7,rf_var,Plain RF,1
24,10,8,rf_var,Plain RF,1
24,11,293,rf_var,Plain RF,1
24,12,2007,rf_var,Plain RF,1
24,13,11352,rf_var,Plain RF,1
24,14,1222,rf_var,Plain RF,1
24,15,11094,rf_var,Plain RF,1
24,16,747,rf_var,Plain RF,1
24,17,4,rf_var,Plain RF,1
24,18,1426,rf_var,Plain RF,1
24,19,13102,rf_var,Plain RF,1
24,20,1800,rf_var,Plain RF,1
24,21,7,rf_var,Plain RF,1
24,22,703,rf_var,Plain RF,1
24,23,63855,rf_var,Plain RF,1
24,24,540391,rf_var,Plain RF,1
24,25,51551,rf_var,Plain RF,1
24,26,4,rf_var,Plain RF,1
24,27,2493,rf_var,Plain RF,1
24,28,11,rf_var,Plain RF,1
24,29,45922,rf_var,Plain RF,1
24,30,4,rf_var,Plain RF,1
24,31,5114,rf_var,Plain RF,1
24,32,33392,rf_var,Plain RF,1
24,33,12519,rf_var,Plain RF,1
24,34,3,rf_var,Plain RF,1
24,35,26729,rf_var,Plain RF,1
24,36,1,rf_var,Plain RF,1
24,37,2,rf_var,Plain RF,1
24,38,5102,rf_var,Plain RF,1
24,39,6,rf_var,Plain RF,1
24,40,4,rf_var,Plain RF,1
24,41,9,rf_var,Plain RF,1
24,42,11290,rf_var,Plain RF,1
24,43,955,rf_var,Plain RF,1
24,44,12,rf_var,Plain RF,1
24,45,120,rf_var,Plain RF,1
24,46,11,rf_var,Plain RF,1
24,47,8,rf_var,Plain RF,1
24,48,4,rf_var,Plain RF,1
24,49,7,rf_var,Plain RF,1
24,50,4,rf_var,Plain RF,1
24,52,6,rf_var,Plain RF,1
24,53,14,rf_var,Plain RF,1
24,54,4,rf_var,Plain RF,1
24,55,9,rf_var,Plain RF,1
25,1,659,rf_var,Plain RF,1
25,2,110,rf_var,Plain RF,1
25,3,1,rf_var,Plain RF,1
25,4,248,rf_var,Plain RF,1
25,5,931,rf_var,Plain RF,1
25,6,2,rf_var,Plain RF,1
25,7,872,rf_var,Plain RF,1
25,9,4,rf_var,Plain RF,1
25,10,9,rf_var,Plain RF,1
25,11,1227,rf_var,Plain RF,1
25,12,1249,rf_var,Plain RF,1
25,13,18824,rf_var,Plain RF,1
25,14,85,rf_var,Plain RF,1
25,15,3310,rf_var,Plain RF,1
25,16,2821,rf_var,Plain RF,1
25,17,2,rf_var,Plain RF,1
25,18,1059,rf_var,Plain RF,1
25,19,68,rf_var,Plain RF,1
25,20,2470,rf_var,Plain RF,1
25,21,5,rf_var,Plain RF,1
25,22,373,rf_var,Plain RF,1
25,23,1492,rf_var,Plain RF,1
25,24,16563,rf_var,Plain RF,1
25,25,153611,rf_var,Plain RF,1
25,26,4,rf_var,Plain RF,1
25,27,385,rf_var,Plain RF,1
25,28,2,rf_var,Plain RF,1
25,29,1581,rf_var,Plain RF,1
25,30,1,rf_var,Plain RF,1
25,31,9471,rf_var,Plain RF,1
25,32,7033,rf_var,Plain RF,1
25,33,4335,rf_var,Plain RF,1
25,34,5,rf_var,Plain RF,1
25,35,2856,rf_var,Plain RF,1
25,36,4,rf_var,Plain RF,1
25,37,14,rf_var,Plain RF,1
25,38,6,rf_var,Plain RF,1
25,39,14,rf_var,Plain RF,1
25,40,2,rf_var,Plain RF,1
25,41,1,rf_var,Plain RF,1
25,42,5159,rf_var,Plain RF,1
25,43,316,rf_var,Plain RF,1
25,44,3,rf_var,Plain RF,1
25,45,140,rf_var,Plain RF,1
25,46,9,rf_var,Plain RF,1
25,47,1,rf_var,Plain RF,1
25,48,5,rf_var,Plain RF,1
25,49,1,rf_var,Plain RF,1
25,50,3,rf_var,Plain RF,1
25,52,3,rf_var,Plain RF,1
25,53,3,rf_var,Plain RF,1
25,54,2,rf_var,Plain RF,1
25,55,3,rf_var,Plain RF,1
26,1,16,rf_var,Plain RF,1
26,3,81,rf_var,Plain RF,1
26,4,2,rf_var,Plain RF,1
26,5,283,rf_var,Plain RF,1
26,6,1,rf_var,Plain RF,1
26,7,148,rf_var,Plain RF,1
26,10,647,rf_var,Plain RF,1
26,11,1,rf_var,Plain RF,1
26,12,12,rf_var,Plain RF,1
26,14,1,rf_var,Plain RF,1
26,15,5,rf_var,Plain RF,1
26,17,1,rf_var,Plain RF,1
26,21,1594,rf_var,Plain RF,1
26,22,1,rf_var,Plain RF,1
26,23,84,rf_var,Plain RF,1
26,24,2,rf_var,Plain RF,1
26,25,1,rf_var,Plain RF,1
26,26,24271,rf_var,Plain RF,1
26,27,9,rf_var,Plain RF,1
26,28,281,rf_var,Plain RF,1
26,30,5132,rf_var,Plain RF,1
26,33,10,rf_var,Plain RF,1
26,34,1184,rf_var,Plain RF,1
26,35,1,rf_var,Plain RF,1
26,36,2151,rf_var,Plain RF,1
26,38,2,rf_var,Plain RF,1
26,39,341,rf_var,Plain RF,1
26,40,821,rf_var,Plain RF,1
26,41,41,rf_var,Plain RF,1
26,44,445,rf_var,Plain RF,1
26,45,1,rf_var,Plain RF,1
26,46,116,rf_var,Plain RF,1
26,47,342,rf_var,Plain RF,1
26,48,7,rf_var,Plain RF,1
26,49,2185,rf_var,Plain RF,1
26,50,17,rf_var,Plain RF,1
26,52,317,rf_var,Plain RF,1
26,53,342,rf_var,Plain RF,1
27,1,21,rf_var,Plain RF,1
27,2,1514,rf_var,Plain RF,1
27,3,35834,rf_var,Plain RF,1
27,4,3610,rf_var,Plain RF,1
27,5,3873,rf_var,Plain RF,1
27,6,3694,rf_var,Plain RF,1
27,7,26375,rf_var,Plain RF,1
27,9,678,rf_var,Plain RF,1
27,10,91,rf_var,Plain RF,1
27,11,12689,rf_var,Plain RF,1
27,12,5584,rf_var,Plain RF,1
27,13,3625,rf_var,Plain RF,1
27,14,6762,rf_var,Plain RF,1
27,15,21584,rf_var,Plain RF,1
27,16,30,rf_var,Plain RF,1
27,17,35,rf_var,Plain RF,1
27,18,47,rf_var,Plain RF,1
27,19,1708,rf_var,Plain RF,1
27,20,69,rf_var,Plain RF,1
27,21,93,rf_var,Plain RF,1
27,22,21,rf_var,Plain RF,1
27,23,4520,rf_var,Plain RF,1
27,24,4720,rf_var,Plain RF,1
27,25,403,rf_var,Plain RF,1
27,26,385,rf_var,Plain RF,1
27,27,634822,rf_var,Plain RF,1
27,28,5167,rf_var,Plain RF,1
27,29,35,rf_var,Plain RF,1
27,30,157,rf_var,Plain RF,1
27,31,26,rf_var,Plain RF,1
27,32,2143,rf_var,Plain RF,1
27,33,16303,rf_var,Plain RF,1
27,34,54,rf_var,Plain RF,1
27,35,32,rf_var,Plain RF,1
27,36,1722,rf_var,Plain RF,1
27,37,30522,rf_var,Plain RF,1
27,38,1739,rf_var,Plain RF,1
27,39,176,rf_var,Plain RF,1
27,40,264,rf_var,Plain RF,1
27,41,17690,rf_var,Plain RF,1
27,42,27,rf_var,Plain RF,1
27,43,27,rf_var,Plain RF,1
27,44,531,rf_var,Plain RF,1
27,45,85,rf_var,Plain RF,1
27,46,169,rf_var,Plain RF,1
27,47,9206,rf_var,Plain RF,1
27,48,87,rf_var,Plain RF,1
27,49,61,rf_var,Plain RF,1
27,50,16,rf_var,Plain RF,1
27,52,22,rf_var,Plain RF,1
27,53,13,rf_var,Plain RF,1
27,54,22,rf_var,Plain RF,1
27,55,32,rf_var,Plain RF,1
28,1,625,rf_var,Plain RF,1
28,2,52,rf_var,Plain RF,1
28,3,1152,rf_var,Plain RF,1
28,5,224,rf_var,Plain RF,1
28,7,479,rf_var,Plain RF,1
28,10,1198,rf_var,Plain RF,1
28,13,25,rf_var,Plain RF,1
28,15,50,rf_var,Plain RF,1
28,16,49,rf_var,Plain RF,1
28,18,746,rf_var,Plain RF,1
28,19,8,rf_var,Plain RF,1
28,20,32,rf_var,Plain RF,1
28,21,640,rf_var,Plain RF,1
28,23,121,rf_var,Plain RF,1
28,24,29,rf_var,Plain RF,1
28,25,29,rf_var,Plain RF,1
28,26,797,rf_var,Plain RF,1
28,27,1339,rf_var,Plain RF,1
28,28,22579,rf_var,Plain RF,1
28,30,1769,rf_var,Plain RF,1
28,31,8,rf_var,Plain RF,1
28,33,372,rf_var,Plain RF,1
28,34,275,rf_var,Plain RF,1
28,36,2789,rf_var,Plain RF,1
28,37,3,rf_var,Plain RF,1
28,39,1156,rf_var,Plain RF,1
28,40,934,rf_var,Plain RF,1
28,41,251,rf_var,Plain RF,1
28,44,3319,rf_var,Plain RF,1
28,45,222,rf_var,Plain RF,1
28,46,733,rf_var,Plain RF,1
28,47,2858,rf_var,Plain RF,1
28,49,421,rf_var,Plain RF,1
28,50,417,rf_var,Plain RF,1
28,55,341,rf_var,Plain RF,1
29,2,7,rf_var,Plain RF,1
29,3,2,rf_var,Plain RF,1
29,4,5,rf_var,Plain RF,1
29,5,1,rf_var,Plain RF,1
29,7,627,rf_var,Plain RF,1
29,9,1,rf_var,Plain RF,1
29,10,4,rf_var,Plain RF,1
29,12,47,rf_var,Plain RF,1
29,13,58,rf_var,Plain RF,1
29,14,4,rf_var,Plain RF,1
29,15,3759,rf_var,Plain RF,1
29,16,5,rf_var,Plain RF,1
29,17,3,rf_var,Plain RF,1
29,18,2,rf_var,Plain RF,1
29,19,1845,rf_var,Plain RF,1
29,20,28,rf_var,Plain RF,1
29,21,4,rf_var,Plain RF,1
29,22,12,rf_var,Plain RF,1
29,23,6845,rf_var,Plain RF,1
29,24,14759,rf_var,Plain RF,1
29,25,742,rf_var,Plain RF,1
29,26,4,rf_var,Plain RF,1
29,27,25,rf_var,Plain RF,1
29,28,2,rf_var,Plain RF,1
29,29,130071,rf_var,Plain RF,1
29,30,5,rf_var,Plain RF,1
29,31,5,rf_var,Plain RF,1
29,32,1290,rf_var,Plain RF,1
29,33,1508,rf_var,Plain RF,1
29,34,5,rf_var,Plain RF,1
29,35,1525,rf_var,Plain RF,1
29,36,2,rf_var,Plain RF,1
29,38,1075,rf_var,Plain RF,1
29,39,3,rf_var,Plain RF,1
29,40,14,rf_var,Plain RF,1
29,42,1,rf_var,Plain RF,1
29,43,2,rf_var,Plain RF,1
29,44,1,rf_var,Plain RF,1
29,45,3,rf_var,Plain RF,1
29,46,7,rf_var,Plain RF,1
29,47,4,rf_var,Plain RF,1
29,48,2,rf_var,Plain RF,1
29,49,7,rf_var,Plain RF,1
29,50,5,rf_var,Plain RF,1
29,52,4,rf_var,Plain RF,1
29,53,2,rf_var,Plain RF,1
29,54,2,rf_var,Plain RF,1
29,55,4,rf_var,Plain RF,1
30,1,234,rf_var,Plain RF,1
30,2,5,rf_var,Plain RF,1
30,3,5848,rf_var,Plain RF,1
30,4,181,rf_var,Plain RF,1
30,5,3132,rf_var,Plain RF,1
30,6,4,rf_var,Plain RF,1
30,7,2204,rf_var,Plain RF,1
30,9,11,rf_var,Plain RF,1
30,10,3882,rf_var,Plain RF,1
30,11,64,rf_var,Plain RF,1
30,12,10,rf_var,Plain RF,1
30,13,7,rf_var,Plain RF,1
30,14,8,rf_var,Plain RF,1
30,15,7,rf_var,Plain RF,1
30,16,6,rf_var,Plain RF,1
30,17,10,rf_var,Plain RF,1
30,18,20,rf_var,Plain RF,1
30,19,7,rf_var,Plain RF,1
30,20,9,rf_var,Plain RF,1
30,21,54423,rf_var,Plain RF,1
30,22,5,rf_var,Plain RF,1
30,23,10,rf_var,Plain RF,1
30,24,2,rf_var,Plain RF,1
30,25,9,rf_var,Plain RF,1
30,26,34078,rf_var,Plain RF,1
30,27,677,rf_var,Plain RF,1
30,28,10353,rf_var,Plain RF,1
30,29,6,rf_var,Plain RF,1
30,30,248563,rf_var,Plain RF,1
30,31,8,rf_var,Plain RF,1
30,32,8,rf_var,Plain RF,1
30,33,480,rf_var,Plain RF,1
30,34,1390,rf_var,Plain RF,1
30,35,8,rf_var,Plain RF,1
30,36,20250,rf_var,Plain RF,1
30,37,357,rf_var,Plain RF,1
30,38,1,rf_var,Plain RF,1
30,39,7673,rf_var,Plain RF,1
30,40,49411,rf_var,Plain RF,1
30,41,2013,rf_var,Plain RF,1
30,42,10,rf_var,Plain RF,1
30,43,7,rf_var,Plain RF,1
30,44,47851,rf_var,Plain RF,1
30,45,371,rf_var,Plain RF,1
30,46,2394,rf_var,Plain RF,1
30,47,44390,rf_var,Plain RF,1
30,48,874,rf_var,Plain RF,1
30,49,28970,rf_var,Plain RF,1
30,50,1799,rf_var,Plain RF,1
30,52,223,rf_var,Plain RF,1
30,53,2691,rf_var,Plain RF,1
30,54,1012,rf_var,Plain RF,1
30,55,591,rf_var,Plain RF,1
31,1,4557,rf_var,Plain RF,1
31,2,190,rf_var,Plain RF,1
31,3,5,rf_var,Plain RF,1
31,4,8,rf_var,Plain RF,1
31,5,56,rf_var,Plain RF,1
31,6,268,rf_var,Plain RF,1
31,7,1327,rf_var,Plain RF,1
31,9,1,rf_var,Plain RF,1
31,10,49,rf_var,Plain RF,1
31,11,27,rf_var,Plain RF,1
31,12,1,rf_var,Plain RF,1
31,13,8717,rf_var,Plain RF,1
31,14,60,rf_var,Plain RF,1
31,15,367,rf_var,Plain RF,1
31,16,48586,rf_var,Plain RF,1
31,17,19,rf_var,Plain RF,1
31,18,10197,rf_var,Plain RF,1
31,19,1779,rf_var,Plain RF,1
31,20,43131,rf_var,Plain RF,1
31,21,4,rf_var,Plain RF,1
31,22,22215,rf_var,Plain RF,1
31,23,720,rf_var,Plain RF,1
31,24,4128,rf_var,Plain RF,1
31,25,24811,rf_var,Plain RF,1
31,27,17,rf_var,Plain RF,1
31,28,2,rf_var,Plain RF,1
31,29,47,rf_var,Plain RF,1
31,30,11,rf_var,Plain RF,1
31,31,593488,rf_var,Plain RF,1
31,32,1441,rf_var,Plain RF,1
31,33,1851,rf_var,Plain RF,1
31,35,165,rf_var,Plain RF,1
31,36,50,rf_var,Plain RF,1
31,37,11,rf_var,Plain RF,1
31,39,150,rf_var,Plain RF,1
